candidate_label,mean_knn_distance
ALB_Plate023_2_014024,0.0004189193
AEB_Plate004_010007,0.0004189193
ALB_Plate002_2_016007,0.0004189074
ALB_Plate010_2_011013,0.0004186392
ALB_Plate005_011012,0.00041844248
AEB_Plate032_004006,0.00041829346
ALB_Plate017_005012,0.00041810275
AEB_Plate013_1_002002,0.00041801334
AEB_Plate022_014002,0.00041789413
AEB_Plate063_005023,0.00041784643
AEB_Plate022_010002,0.0004178405
AEB_Plate002_003011,0.0004175961
AHA_Plate010_016005,0.00041741133
AEB_Plate006_016002,0.0004173577
ALB_Plate020_005023,0.00041729808
AEC_Plate030_1_001002,0.00041722058
AEB_Plate026_006002,0.00041720868
ALB_Plate019_005012,0.00041710137
AEB_Plate013_2_008020,0.00041703583
AEB_Plate014_003008,0.0004169941
ALB_Plate011_2_006023,0.00041660666
AEB_Plate029_2_009009,0.00041659473
AEB_Plate008_016001,0.00041627884
ALB_Plate008_005012,0.00041626097
AEC_Plate031_016020,0.00041624904
ALB_Plate022_2_010005,0.00041584374
AHA_Plate011_2_004001,0.00041566492
AEB_Plate025_015019,0.0004152477
AEC_Plate017_016021,0.0004151881
AEB_Plate038_002007,0.00041515828
AEC_Plate030_2_016017,0.0004150629
AEC_Plate011_006002,0.00041422248
ALB_Plate010_2_016011,0.00041410327
ALB_Plate012_002008,0.00041409134
ALB_Plate010_2_014004,0.00041403173
AEB_Plate047_005023,0.00041403173
AEB_Plate054_002002,0.00041382312
AEB_Plate027_006023,0.00041371584
ALB_Plate019_005024,0.0004135847
ALB_Plate001_2_006001,0.0004135132
ALB_Plate025_011015,0.00041282177
AEB_Plate044_014008,0.00041276813
AEB_Plate024_004005,0.00041201114
AEB_Plate060_005018,0.00041181446
ALB_Plate022_1_015014,0.00041173695
AEB_Plate024_010023,0.0004111588
AEB_Plate023_010002,0.00041091442
ALB_Plate023_2_013003,0.00041059256
AHA_Plate011_1_010002,0.00041059256
AEB_Plate024_012005,0.00041053296
ALB_Plate022_1_014005,0.00041025877
ALB_Plate023_2_001023,0.00041020513
AHA_Plate009_1_003007,0.00041016936
ALB_Plate002_1_016019,0.0004100919
ALB_Plate014_013007,0.00041000842
ALB_Plate014_016013,0.0004098475
AEB_Plate022_013016,0.00040978193
ALB_Plate009_016019,0.0004096806
ALB_Plate022_2_007012,0.00040960312
AEB_Plate023_007023,0.00040941237
AHA_Plate003_016017,0.00040912628
ALB_Plate022_2_007015,0.0004090607
ALB_Plate011_1_009011,0.00040872692
AEB_Plate035_2_005014,0.0004086554
AEB_Plate011_016013,0.00040864944
ALB_Plate011_2_002002,0.00040832162
AEB_Plate013_2_016007,0.00040826798
AEB_Plate036_001012,0.00040794016
AEC_Plate002_008024,0.00040787458
ALB_Plate020_003012,0.0004077196
AEB_Plate028_2_011013,0.0004076898
AEB_Plate045_012003,0.00040766
AEB_Plate013_1_008015,0.00040760636
AHA_Plate004_014015,0.00040745139
ALB_Plate011_2_012010,0.00040702225
ALB_Plate024_014023,0.00040688514
AEB_Plate057_006023,0.00040686727
AEB_Plate014_006017,0.00040683747
AHA_Plate010_005001,0.0004068315
AEC_Plate002_016024,0.00040662885
AHA_Plate001_1_011020,0.00040658712
AEB_Plate010_010018,0.00040655732
AEC_Plate017_016024,0.00040635467
AEB_Plate045_015024,0.00040621162
ALB_Plate002_1_011001,0.00040596724
ALB_Plate023_2_004015,0.0004058838
AEB_Plate019_002014,0.00040565728
AEC_Plate030_2_005024,0.0004054904
AEB_Plate030_1_011016,0.0004054308
ALB_Plate007_014014,0.00040531755
AEB_Plate011_016002,0.0004051864
AEB_Plate043_011008,0.00040510297
AEC_Plate031_005015,0.00040503143
AEB_Plate013_2_007014,0.00040487052
AEC_Plate028_006017,0.0004045546
AEB_Plate056_016012,0.00040453076
ALB_Plate017_005024,0.0004042685
ALB_Plate022_2_015009,0.00040408372
AEB_Plate046_002021,0.00040406585
AEB_Plate028_2_009001,0.00040404202
ALB_Plate011_2_011013,0.00040394664
AEC_Plate030_1_009011,0.0004037559
AEC_Plate007_006024,0.00040367246
AEB_Plate045_014001,0.00040352345
ALB_Plate013_004023,0.0004034102
ALB_Plate010_2_001008,0.00040331483
ALB_Plate017_004002,0.0004032731
ALB_Plate015_007019,0.00040299297
AEC_Plate015_009014,0.0004028678
AEB_Plate011_001008,0.00040225982
ALB_Plate010_2_014024,0.0004022479
AHA_Plate001_1_011009,0.0004020393
AEB_Plate035_2_013019,0.00040115713
AEC_Plate001_016001,0.00040101408
ALB_Plate007_014023,0.0004009962
ALB_Plate014_005009,0.00040098428
AEB_Plate013_2_014009,0.00040080547
ALB_Plate001_2_004001,0.00040079356
AEB_Plate013_2_016001,0.0004007399
ALB_Plate010_1_012016,0.00040041207
ALB_Plate002_2_007005,0.00040031076
ALB_Plate015_009005,0.00040031076
ALB_Plate011_2_004022,0.0004002452
AEB_Plate035_2_006024,0.00039998294
AEC_Plate002_002023,0.00039994717
AEC_Plate030_2_005002,0.00039981602
ALB_Plate008_011014,0.0003997922
AEC_Plate003_001016,0.00039973855
AEB_Plate019_005023,0.00039963127
ALB_Plate024_011006,0.0003996074
ALB_Plate007_003015,0.0003993869
AEB_Plate028_2_008017,0.00039936305
AEC_Plate023_002020,0.00039933325
ALB_Plate014_004010,0.00039908887
AEC_Plate031_013006,0.00039893985
ALB_Plate001_2_012022,0.0003989339
ALB_Plate014_008010,0.0003988385
AEC_Plate021_002016,0.0003987968
ALB_Plate020_011015,0.00039871334
AEB_Plate028_1_013010,0.00039862393
AHA_Plate008_016023,0.00039843918
AEB_Plate046_005023,0.00039836764
AHA_Plate011_1_011006,0.0003982067
AEB_Plate028_2_004022,0.00039778947
ALB_Plate002_1_004021,0.00039773583
AEC_Plate031_001021,0.00039759875
ALB_Plate023_1_010007,0.0003974259
AEC_Plate027_012010,0.0003973663
ALB_Plate002_2_002002,0.00039729476
ALB_Plate003_007023,0.00039721729
AEB_Plate030_2_016001,0.00039710998
AEB_Plate027_005001,0.00039708614
ALB_Plate001_2_002024,0.00039708614
ALB_Plate010_1_003020,0.0003969252
AEB_Plate055_006001,0.00039668678
AEB_Plate011_014011,0.00039642453
ALB_Plate010_2_002023,0.0003963709
AEC_Plate032_006006,0.00039636492
ALB_Plate010_2_014020,0.00039632322
AEB_Plate021_011006,0.00039630532
ALB_Plate001_1_009003,0.00039606093
AEB_Plate011_001020,0.00039600133
AHA_Plate001_2_003018,0.00039576888
AEB_Plate039_001017,0.000395751
ALB_Plate001_1_008006,0.00039567947
AEB_Plate022_010001,0.0003956437
AEB_Plate053_002002,0.000395602
AEB_Plate013_1_010022,0.00039471983
AEB_Plate022_010024,0.0003947139
ALB_Plate007_008021,0.00039464832
ALB_Plate018_005022,0.00039458275
ALB_Plate008_015012,0.00039448738
ALB_Plate021_005002,0.00039448738
AEC_Plate025_004006,0.00039446354
AHA_Plate002_016002,0.00039405227
AEB_Plate025_012017,0.00039370655
ALB_Plate018_012012,0.00039348603
AEB_Plate028_2_009004,0.0003932178
AEB_Plate017_003002,0.0003929913
ALB_Plate010_1_015011,0.00039294362
ALB_Plate002_2_011010,0.0003927648
ALB_Plate022_2_012005,0.00039266347
AEB_Plate008_003019,0.00039209722
ALB_Plate005_002002,0.00039183497
AEB_Plate013_2_002006,0.00039182307
AHA_Plate011_2_002023,0.00039170386
AEB_Plate055_001005,0.00039164425
AEB_Plate046_002002,0.0003912151
AEC_Plate002_016002,0.0003912151
ALB_Plate017_007011,0.00039107204
AEB_Plate027_005010,0.00039102434
ALB_Plate021_001023,0.0003910005
AEC_Plate010_007015,0.00039088726
ALB_Plate002_2_002001,0.00039082766
ALB_Plate002_1_016007,0.00039067268
AEB_Plate042_004021,0.0003906548
AEC_Plate030_2_006010,0.00039063097
AHA_Plate003_016023,0.0003905058
AEC_Plate026_2_016005,0.00039049386
AEB_Plate006_016001,0.00039013624
AEC_Plate005_006002,0.00039011837
ALB_Plate023_1_005022,0.00039001106
ALB_Plate007_011008,0.00038990975
AEC_Plate025_011005,0.00038984418
AEB_Plate023_004008,0.00038981438
ALB_Plate021_014004,0.00038951635
AEB_Plate046_016001,0.00038948655
AEB_Plate035_1_007016,0.0003890872
AEC_Plate023_007007,0.00038902758
AEC_Plate029_010015,0.00038890244
AEC_Plate004_002023,0.00038884283
AEB_Plate022_010013,0.00038876533
AHA_Plate003_012004,0.00038864015
ALB_Plate015_002024,0.00038847924
AEB_Plate012_016002,0.00038840174
AEB_Plate019_015015,0.0003882468
ALB_Plate009_014007,0.00038816332
ALB_Plate023_1_004015,0.00038784146
AEB_Plate048_016001,0.00038764477
ALB_Plate011_2_004024,0.00038758517
AEB_Plate007_016002,0.00038745403
AEB_Plate013_2_002001,0.0003874302
AHA_Plate007_1_013003,0.00038736462
AEB_Plate053_011016,0.00038713217
AEC_Plate032_016022,0.00038712024
AEB_Plate003_006002,0.00038688182
AHA_Plate004_005002,0.0003867328
ALB_Plate011_2_011003,0.0003867328
ALB_Plate025_008021,0.00038664936
AEB_Plate045_014016,0.00038651229
ALB_Plate023_1_006015,0.0003864467
ALB_Plate014_006001,0.00038644075
AEB_Plate042_016016,0.00038630964
AEB_Plate026_006023,0.0003859639
AHA_Plate003_012021,0.00038583874
AHA_Plate010_003011,0.0003857851
AEB_Plate030_1_012008,0.0003857553
ALB_Plate002_1_012010,0.0003855288
AHA_Plate009_2_002022,0.00038548707
AEB_Plate030_2_003013,0.0003854811
AEB_Plate054_004024,0.0003853202
AEC_Plate011_012007,0.00038524866
AEB_Plate029_2_016001,0.00038517118
AEB_Plate042_006001,0.00038514138
ALB_Plate023_2_004002,0.00038509368
ALB_Plate001_1_010017,0.00038481355
AEB_Plate023_008014,0.00038472415
ALB_Plate013_016021,0.00038461684
ALB_Plate002_2_013013,0.00038446783
ALB_Plate002_1_004016,0.00038440822
AEB_Plate045_002002,0.0003843546
AHA_Plate003_016002,0.00038434862
AEB_Plate030_2_008011,0.00038415194
ALB_Plate021_012019,0.0003841281
AEB_Plate028_2_016024,0.00038377047
AEC_Plate024_001024,0.00038362146
ALB_Plate022_2_006014,0.00038356186
AEC_Plate001_002023,0.00038353205
AHA_Plate009_1_003005,0.00038304925
AHA_Plate003_012015,0.00038304328
AEB_Plate040_003013,0.0003828585
ALB_Plate024_001013,0.0003828585
ALB_Plate017_013003,0.00038263798
AEB_Plate015_005024,0.00038259625
AHA_Plate009_1_008006,0.00038255454
ALB_Plate017_003008,0.00038236976
AHA_Plate001_1_009015,0.00038225652
AEB_Plate003_015012,0.00038216115
ALB_Plate006_016008,0.00038214325
AHA_Plate009_2_002002,0.00038186312
ALB_Plate014_007017,0.00038180948
AHA_Plate004_016024,0.00038178562
AEB_Plate043_008011,0.00038155317
ALB_Plate023_2_003020,0.00038155317
ALB_Plate018_004015,0.00038149953
AEB_Plate044_002004,0.00038132668
AEB_Plate013_2_016015,0.0003810525
ALB_Plate023_1_001007,0.00038103462
AEB_Plate026_003009,0.00038094522
ALB_Plate023_2_004019,0.00038081408
AEB_Plate034_014002,0.0003806591
AEB_Plate003_004017,0.00038052202
ALB_Plate001_2_013013,0.00038045048
ALB_Plate024_011019,0.0003804147
AHA_Plate001_1_014023,0.0003801048
AEB_Plate031_002023,0.00037996768
ALB_Plate024_010006,0.00037980676
AHA_Plate001_1_012016,0.00037979483
AEB_Plate009_016023,0.00037972926
ALB_Plate022_2_007006,0.0003796816
AHA_Plate001_2_007007,0.0003795743
AEB_Plate032_008008,0.0003795743
ALB_Plate018_015013,0.00037955045
ALB_Plate014_002014,0.00037955045
AEB_Plate014_012007,0.00037909747
AEB_Plate003_010008,0.00037875175
AHA_Plate009_1_002024,0.00037864447
AEC_Plate017_005023,0.00037851333
ALB_Plate019_015006,0.0003782451
AHA_Plate008_014024,0.0003781438
AHA_Plate001_2_007013,0.00037803053
ALB_Plate023_2_003012,0.00037800072
AEC_Plate023_007018,0.00037790538
AEC_Plate001_016023,0.00037784578
AEB_Plate045_014020,0.0003776908
ALB_Plate004_002018,0.00037735104
ALB_Plate001_2_007006,0.00037734507
ALB_Plate002_2_007016,0.00037730933
ALB_Plate024_007017,0.00037730337
ALB_Plate016_002001,0.0003770113
ALB_Plate023_2_011004,0.0003770113
AHA_Plate007_1_013020,0.00037679076
AEC_Plate011_006001,0.00037622452
ALB_Plate023_1_016018,0.00037615895
ALB_Plate001_2_005015,0.00037583112
AEC_Plate030_2_002024,0.00037579535
ALB_Plate023_2_011008,0.00037574768
AEB_Plate042_011022,0.00037570595
ALB_Plate011_1_001012,0.0003756702
AEB_Plate008_006002,0.00037557483
AEB_Plate001_012003,0.0003754914
AEB_Plate015_005004,0.000375247
AEB_Plate047_014013,0.00037484168
ALB_Plate011_1_016015,0.0003746748
AEB_Plate020_014001,0.0003744006
ALB_Plate015_004002,0.0003742397
AEC_Plate002_015022,0.00037410855
ALB_Plate001_2_010013,0.000373888
AHA_Plate009_2_014009,0.00037387013
AEC_Plate013_006023,0.00037383437
ALB_Plate024_002023,0.0003738284
AHA_Plate001_1_009009,0.0003738284
AEB_Plate033_016002,0.0003738165
AEC_Plate030_1_002002,0.00037344694
ALB_Plate010_2_004023,0.00037339926
AHA_Plate003_005002,0.00037331582
AEC_Plate030_2_002002,0.0003733039
ALB_Plate024_002024,0.00037312508
ALB_Plate014_006014,0.0003731191
AEB_Plate028_1_005005,0.0003731191
ALB_Plate024_007011,0.00037293433
ALB_Plate016_010012,0.00037276745
AEC_Plate032_006024,0.00037273168
AEB_Plate041_007007,0.00037264824
AEB_Plate013_2_014023,0.0003725648
AEC_Plate029_006001,0.00037235022
AEC_Plate030_2_002001,0.00037227868
AEC_Plate015_004024,0.00037201046
AEB_Plate056_008019,0.00037181377
AEB_Plate014_004024,0.0003717959
ALB_Plate001_1_004001,0.00037163496
AEC_Plate028_003010,0.00037156342
ALB_Plate009_013003,0.00037146808
ALB_Plate010_2_003016,0.00037131907
AEC_Plate030_2_002023,0.0003713131
ALB_Plate002_2_007002,0.00037127137
ALB_Plate014_007009,0.00037118196
AHA_Plate009_2_004005,0.00037114025
AEB_Plate023_014002,0.0003710389
AHA_Plate011_1_005004,0.00037096738
ALB_Plate004_015004,0.00037072896
AEB_Plate019_014001,0.00037067532
ALB_Plate002_2_004016,0.00037066342
ALB_Plate004_006024,0.00037063955
AHA_Plate003_004019,0.00037053227
AEC_Plate003_008004,0.00037053227
AEB_Plate047_005002,0.00037050844
AEB_Plate041_014005,0.0003702581
AHA_Plate009_2_013009,0.00037021638
ALB_Plate010_2_005005,0.00037018658
AEB_Plate059_002002,0.00036984682
AEC_Plate002_001003,0.00036981702
AEB_Plate027_016024,0.00036976338
ALB_Plate022_1_002023,0.0003696978
AEB_Plate057_004024,0.0003696084
AEC_Plate018_002020,0.00036959647
ALB_Plate022_1_016013,0.0003694892
ALB_Plate011_2_011020,0.00036926864
AEB_Plate012_003013,0.00036925674
AEB_Plate052_004023,0.00036904812
AHA_Plate003_002020,0.00036900042
ALB_Plate024_005004,0.00036900042
ALB_Plate012_013006,0.00036889315
AEB_Plate033_006014,0.0003688812
ALB_Plate007_016001,0.00036879777
ALB_Plate011_1_007014,0.0003687203
ALB_Plate016_004010,0.00036869646
ALB_Plate011_1_004012,0.00036856532
ALB_Plate003_004020,0.00036855935
AEC_Plate002_002003,0.00036844015
ALB_Plate010_1_011013,0.00036841034
ALB_Plate023_1_002002,0.0003683865
ALB_Plate002_1_016024,0.00036826133
AEB_Plate013_2_006020,0.00036824943
AHA_Plate001_1_002002,0.00036812425
AEB_Plate029_2_006024,0.00036798714
AHA_Plate002_011015,0.00036792754
ALB_Plate020_011007,0.0003675282
AEC_Plate004_006002,0.0003673315
ALB_Plate017_015011,0.00036730766
AEB_Plate052_006002,0.0003672719
AEB_Plate033_004015,0.00036708714
AEB_Plate035_1_006007,0.00036694406
AEC_Plate026_2_008007,0.00036688446
AHA_Plate001_2_014002,0.00036681892
AEC_Plate002_010019,0.00036670564
AEC_Plate026_1_014001,0.0003666818
AEB_Plate004_002001,0.00036657453
AEB_Plate029_1_016023,0.00036646723
ALB_Plate022_2_016019,0.00036645532
AEC_Plate026_2_014002,0.0003659129
ALB_Plate023_2_004020,0.00036581157
ALB_Plate016_003022,0.00036571623
ALB_Plate023_2_007023,0.00036545395
AEB_Plate032_003018,0.00036536454
ALB_Plate002_2_003007,0.00036525726
AEB_Plate020_014002,0.0003652394
AEB_Plate032_012010,0.00036519766
AHA_Plate003_006008,0.00036514402
AHA_Plate001_1_002024,0.00036503078
AEC_Plate028_016009,0.00036497117
AEC_Plate024_011007,0.00036455394
ALB_Plate010_1_011003,0.0003644824
ALB_Plate011_2_005010,0.00036447644
AEB_Plate055_002016,0.00036440493
ALB_Plate025_016022,0.00036385655
AEB_Plate030_2_008022,0.0003637135
AEC_Plate003_016002,0.0003636956
AEB_Plate043_014002,0.00036361217
AHA_Plate001_2_008008,0.0003635168
AHA_Plate003_002001,0.00036346912
AHA_Plate008_014003,0.00036301612
AHA_Plate009_1_011006,0.00036292075
AEB_Plate047_010016,0.0003627777
ALB_Plate010_2_006024,0.00036267043
ALB_Plate010_1_016011,0.00036264063
AEB_Plate008_016024,0.00036261082
AEB_Plate030_1_002013,0.00036259292
AEC_Plate011_006024,0.00036255718
ALB_Plate012_004002,0.00036252142
ALB_Plate016_005024,0.00036236644
AEB_Plate015_014024,0.00036228896
AEB_Plate017_004002,0.00036224126
AEB_Plate009_009007,0.0003620386
AHA_Plate004_005014,0.00036203265
ALB_Plate001_1_006023,0.00036195517
AEB_Plate010_016001,0.00036193727
AEB_Plate039_016008,0.00036179423
ALB_Plate011_2_011014,0.00036175252
ALB_Plate025_001010,0.0003617406
ALB_Plate011_2_016005,0.00036172272
AEC_Plate015_009020,0.00036162138
AEB_Plate037_004023,0.00036159158
ALB_Plate018_006004,0.0003614843
AHA_Plate001_1_001008,0.00036128162
AHA_Plate004_001008,0.00036103727
AEC_Plate018_003013,0.0003610313
AEB_Plate006_003004,0.00036102533
AHA_Plate001_2_014020,0.00036093593
AEC_Plate013_001010,0.00036080478
AEB_Plate019_016015,0.00036074518
AEB_Plate005_016002,0.00036072134
AEB_Plate009_002001,0.00036059617
ALB_Plate003_016001,0.00036039352
AEB_Plate059_006024,0.0003598809
ALB_Plate011_2_014001,0.00035976767
ALB_Plate015_011015,0.0003596723
AEB_Plate026_016024,0.00035933853
ALB_Plate017_011018,0.00035922526
AHA_Plate001_1_001010,0.00035905838
ALB_Plate022_1_016007,0.000358963
AHA_Plate007_1_012008,0.00035867692
ALB_Plate002_2_004024,0.00035865902
AHA_Plate009_2_001015,0.0003585875
ALB_Plate019_004002,0.0003585279
AHA_Plate011_1_007019,0.0003584206
AEC_Plate031_012010,0.00035838486
AEB_Plate035_2_006003,0.00035836696
AHA_Plate002_002002,0.00035812854
ALB_Plate023_1_015009,0.00035812854
AEB_Plate056_004024,0.00035791396
AHA_Plate010_014024,0.0003577292
AEC_Plate002_001007,0.00035767554
ALB_Plate007_002001,0.0003573179
ALB_Plate023_1_007012,0.00035729408
AEB_Plate024_003024,0.00035724044
AEB_Plate046_001006,0.0003571391
AEB_Plate062_004024,0.00035699605
AEC_Plate028_007014,0.00035668016
AHA_Plate009_1_001007,0.0003566444
ALB_Plate006_004007,0.0003565848
AEB_Plate013_2_014018,0.00035657882
AEC_Plate023_013005,0.00035656095
AHA_Plate009_2_004024,0.00035654305
AHA_Plate004_006024,0.00035634637
ALB_Plate019_009004,0.00035613775
ALB_Plate001_2_016005,0.00035603048
AEC_Plate011_014021,0.00035597087
AEB_Plate026_016023,0.0003559172
AEB_Plate022_008007,0.00035579206
AEC_Plate030_1_003016,0.0003557861
ALB_Plate010_2_013022,0.0003557563
AEC_Plate007_008006,0.00035567879
AEB_Plate003_006024,0.00035567285
ALB_Plate021_008021,0.00035555958
AEC_Plate008_014023,0.00035510064
ALB_Plate003_004002,0.00035502313
AEB_Plate035_2_001001,0.00035501123
AEB_Plate030_2_001015,0.00035461783
AEB_Plate013_2_004024,0.00035443902
ALB_Plate011_2_006017,0.0003544271
AEB_Plate054_007017,0.00035421253
ALB_Plate009_002017,0.0003542006
AEB_Plate019_016009,0.000354141
AEB_Plate004_012007,0.0003540218
AEC_Plate031_016012,0.00035398005
AEC_Plate008_008011,0.00035393238
ALB_Plate013_004010,0.00035389065
AEB_Plate042_006023,0.00035384297
AEB_Plate003_016008,0.000353837
AEB_Plate051_016024,0.00035369396
AEB_Plate025_001016,0.0003536761
AEB_Plate003_001001,0.00035347938
AEB_Plate049_010016,0.00035330057
ALB_Plate023_1_003023,0.00035321116
ALB_Plate011_2_008013,0.0003532052
AEB_Plate038_010011,0.00035305618
ALB_Plate023_1_014002,0.0003530085
AEB_Plate039_009021,0.00035280586
AEB_Plate011_016024,0.00035279393
AHA_Plate001_2_014008,0.00035265088
ALB_Plate022_1_002024,0.00035260915
AHA_Plate004_016015,0.00035251974
AHA_Plate011_1_001005,0.0003524959
AEC_Plate021_015022,0.00035240053
AHA_Plate006_016002,0.0003523767
AEB_Plate013_2_002023,0.0003523469
AHA_Plate009_1_012021,0.00035227538
ALB_Plate023_2_014010,0.00035226345
AEB_Plate041_004002,0.00035205483
AEC_Plate028_012018,0.00035201907
AEC_Plate027_016001,0.00035195946
AEB_Plate038_016024,0.00035163164
AEB_Plate035_2_007013,0.0003513038
ALB_Plate002_2_004018,0.00035097598
AEB_Plate038_003005,0.0003507495
AEB_Plate012_016004,0.00035072566
AEB_Plate035_1_016001,0.000350672
ALB_Plate022_2_015005,0.00035061836
AEB_Plate041_005002,0.00035056472
ALB_Plate011_1_008005,0.00035054685
ALB_Plate023_2_009010,0.00035049915
AEB_Plate029_2_010003,0.00035048128
AEB_Plate055_008015,0.00035037994
AEB_Plate006_008005,0.0003502667
AHA_Plate001_1_002012,0.00035015942
AHA_Plate001_2_011004,0.00035001634
AEB_Plate046_013012,0.00034987926
ALB_Plate011_2_008012,0.00034981966
ALB_Plate024_013003,0.00034971238
AHA_Plate005_016004,0.00034962298
ALB_Plate011_2_001020,0.00034961104
AEB_Plate063_005024,0.00034959317
ALB_Plate017_015003,0.0003495872
AHA_Plate002_009015,0.00034942626
AHA_Plate003_002023,0.00034928322
AEC_Plate031_016021,0.00034925342
AEB_Plate059_016022,0.00034909844
ALB_Plate001_2_006024,0.00034908057
AHA_Plate008_016024,0.0003490448
AEB_Plate055_014007,0.00034903287
AEB_Plate046_006024,0.00034858583
AEB_Plate033_006006,0.00034844875
ALB_Plate017_003021,0.00034838318
AEB_Plate021_010007,0.00034822227
ALB_Plate007_013006,0.00034818053
AHA_Plate001_1_002001,0.00034814476
AEB_Plate012_014002,0.00034798385
AEC_Plate001_007019,0.00034772157
AEB_Plate031_016011,0.00034757852
ALB_Plate023_2_005021,0.00034747124
AHA_Plate001_2_012009,0.00034740567
ALB_Plate011_2_010013,0.00034697057
AEC_Plate026_2_004006,0.00034697057
AEB_Plate019_011015,0.00034692883
AEC_Plate017_006024,0.00034670235
AHA_Plate001_2_001010,0.00034661888
AEB_Plate048_005024,0.00034638046
AHA_Plate004_016023,0.0003463328
AEC_Plate014_005008,0.00034621358
AEB_Plate057_002001,0.0003460467
AEB_Plate029_2_007006,0.00034585595
AEB_Plate038_016011,0.00034581422
AEB_Plate048_016004,0.0003457725
ALB_Plate020_005024,0.0003457725
AEC_Plate022_009022,0.0003457725
ALB_Plate002_2_001008,0.0003456354
AEB_Plate035_2_002002,0.00034554006
AHA_Plate006_005002,0.00034540295
ALB_Plate018_004022,0.00034523607
AEC_Plate030_1_014002,0.0003452301
AHA_Plate006_005023,0.0003451407
ALB_Plate022_2_013011,0.00034509896
ALB_Plate003_009019,0.0003450811
AEB_Plate023_003001,0.00034494995
AEC_Plate007_007018,0.00034490824
AEB_Plate021_011008,0.00034487247
ALB_Plate001_2_004009,0.00034481287
ALB_Plate003_002001,0.0003448069
AEB_Plate002_006011,0.0003447354
ALB_Plate023_1_001021,0.0003446579
AHA_Plate004_002023,0.00034453272
AEC_Plate030_2_011006,0.00034444928
AEC_Plate024_004013,0.0003442943
AEC_Plate021_009011,0.00034425856
AEB_Plate031_007022,0.00034412145
ALB_Plate010_2_004002,0.00034402014
AHA_Plate007_1_008014,0.00034398437
AEC_Plate023_008019,0.00034391283
AEB_Plate055_006002,0.00034387113
AEB_Plate030_1_003002,0.00034382343
ALB_Plate018_001005,0.0003435433
AEB_Plate046_005002,0.00034353137
ALB_Plate001_2_008001,0.00034350157
AEC_Plate010_004003,0.00034343003
AEB_Plate030_2_016024,0.00034335256
AEB_Plate003_006023,0.0003431916
ALB_Plate022_2_011023,0.00034307837
ALB_Plate011_1_001019,0.00034306647
AEB_Plate030_2_007012,0.0003430605
AHA_Plate001_2_004004,0.00034297706
ALB_Plate019_011019,0.00034297706
ALB_Plate024_015006,0.00034293532
AEC_Plate002_016006,0.00034288169
AHA_Plate009_1_016023,0.0003427863
AEC_Plate031_006024,0.00034276844
ALB_Plate024_005013,0.0003427565
AEB_Plate046_005004,0.00034269094
ALB_Plate024_003002,0.00034258366
ALB_Plate012_013003,0.00034246445
AHA_Plate011_2_002001,0.00034244655
AEB_Plate001_008001,0.0003423631
ALB_Plate011_2_012008,0.00034235715
ALB_Plate005_012014,0.0003421724
AHA_Plate011_1_007003,0.00034198762
AEB_Plate012_002010,0.00034197568
AEB_Plate006_016023,0.00034167766
AEB_Plate024_007015,0.00034159422
ALB_Plate003_016006,0.00034157635
AEB_Plate051_016002,0.00034151078
ALB_Plate001_2_010009,0.00034145714
AEC_Plate022_006011,0.00034145714
ALB_Plate022_2_002004,0.00034139157
AEC_Plate016_006001,0.0003412962
ALB_Plate014_016012,0.00034111142
AEB_Plate045_008009,0.00034108758
ALB_Plate022_1_001006,0.00034103394
AEC_Plate023_001003,0.00034102798
AEB_Plate032_013015,0.000341022
ALB_Plate023_1_005014,0.00034097434
ALB_Plate023_2_006001,0.00034079552
ALB_Plate002_2_014001,0.00034038426
AEB_Plate009_016002,0.00034036636
AHA_Plate001_1_014001,0.00034023524
AHA_Plate001_2_002024,0.00033997893
AEB_Plate035_1_012010,0.00033994316
AEC_Plate032_006007,0.00033993126
ALB_Plate022_2_009009,0.00033986568
ALB_Plate023_2_008024,0.00033985375
ALB_Plate023_1_007023,0.00033974648
AEC_Plate014_008021,0.00033973454
ALB_Plate002_1_016018,0.0003396988
AEC_Plate030_2_012019,0.00033957363
ALB_Plate021_007018,0.0003394902
AEB_Plate027_016002,0.00033938885
ALB_Plate005_007012,0.00033929944
ALB_Plate001_1_007007,0.00033925177
ALB_Plate015_012011,0.0003391981
AHA_Plate008_006013,0.00033917426
ALB_Plate011_2_010009,0.0003390372
ALB_Plate015_010011,0.00033900142
ALB_Plate002_2_012008,0.0003389418
ALB_Plate022_2_007017,0.00033878087
