candidate_label,closest_calibration_drug,neighborhood_purity
AEC_Plate030_1_008021,t-BHP_100,0.05
AEC_Plate029_015011,t-BHP_100,0.05
AEC_Plate029_015013,t-BHP_100,0.05
AEC_Plate029_016003,t-BHP_100,0.05
AEC_Plate029_016009,t-BHP_100,0.05
AEC_Plate029_016011,t-BHP_100,0.05
AEC_Plate029_016013,t-BHP_100,0.05
AEC_Plate029_016014,t-BHP_100,0.05
AEC_Plate030_1_001013,DMSO,0.05
AEC_Plate030_2_004013,DMSO,0.05
AEC_Plate030_2_005006,DMSO,0.05
AEC_Plate030_2_005018,DMSO,0.05
AEC_Plate030_2_007003,t-BHP_100,0.05
AEC_Plate030_2_007008,DMSO,0.05
AEC_Plate030_2_007015,t-BHP_100,0.05
AEC_Plate030_2_007017,t-BHP_100,0.05
AEC_Plate030_2_008016,DMSO,0.05
AEC_Plate030_2_001007,DMSO,0.05
AEC_Plate030_2_001011,DMSO,0.05
AEC_Plate030_2_002008,DMSO,0.05
AEC_Plate030_2_002021,DMSO,0.05
AEC_Plate030_2_003016,DMSO,0.05
AEC_Plate030_2_003017,t-BHP_100,0.05
AEC_Plate030_2_003020,DMSO,0.05
AEC_Plate030_2_004008,DMSO,0.05
AEB_Plate026_007019,DMSO,0.05
AEB_Plate026_007021,DMSO,0.05
AEB_Plate026_008014,DMSO,0.05
AEB_Plate026_008017,DMSO,0.05
AEB_Plate026_008021,t-BHP_100,0.05
AEB_Plate026_009006,DMSO,0.05
AEB_Plate026_009012,DMSO,0.05
AEC_Plate030_1_016005,t-BHP_100,0.05
AEB_Plate026_005013,DMSO,0.05
AEB_Plate026_005014,DMSO,0.05
AEB_Plate026_006006,DMSO,0.05
AEB_Plate026_006008,DMSO,0.05
AEB_Plate026_006010,DMSO,0.05
AEB_Plate026_006014,DMSO,0.05
AEB_Plate026_007006,DMSO,0.05
AEB_Plate026_007009,DMSO,0.05
AEC_Plate031_004006,t-BHP_100,0.05
AEC_Plate031_004013,t-BHP_100,0.05
AEC_Plate031_004022,t-BHP_100,0.05
AEC_Plate031_007003,t-BHP_100,0.05
AEC_Plate031_007020,t-BHP_100,0.05
AEB_Plate025_013021,t-BHP_100,0.05
AEB_Plate025_014012,t-BHP_100,0.05
AEB_Plate025_014014,DMSO,0.05
AEC_Plate030_2_016015,DMSO,0.05
AEC_Plate031_001006,DMSO,0.05
AEC_Plate031_001011,DMSO,0.05
AEC_Plate031_001013,DMSO,0.05
AEC_Plate031_001014,DMSO,0.05
AEC_Plate031_001021,DMSO,0.05
AEC_Plate031_002009,t-BHP_100,0.05
AEC_Plate031_004003,t-BHP_100,0.05
AEC_Plate030_2_012016,DMSO,0.05
AEC_Plate030_2_014003,DMSO,0.05
AEC_Plate030_2_014011,DMSO,0.05
AEC_Plate030_2_014013,DMSO,0.05
AEC_Plate030_2_014019,DMSO,0.05
AEC_Plate030_2_015009,DMSO,0.05
AEC_Plate030_2_015013,DMSO,0.05
AEC_Plate030_2_016010,DMSO,0.05
AEC_Plate030_2_008022,DMSO,0.05
AEC_Plate030_2_009004,DMSO,0.05
AEC_Plate030_2_010014,DMSO,0.05
AEC_Plate030_2_011005,DMSO,0.05
AEC_Plate030_2_011010,DMSO,0.05
AEC_Plate030_2_011017,DMSO,0.05
AEC_Plate030_2_012005,t-BHP_100,0.05
AEC_Plate030_2_012011,t-BHP_100,0.05
AEC_Plate032_001015,DMSO,0.05
AEC_Plate032_001019,DMSO,0.05
AEC_Plate032_001020,DMSO,0.05
AEC_Plate032_001022,DMSO,0.05
AEC_Plate032_002019,t-BHP_100,0.05
AEC_Plate032_007004,t-BHP_100,0.05
AEC_Plate032_014009,DMSO,0.05
AEC_Plate032_015005,DMSO,0.05
AEB_Plate026_001013,DMSO,0.05
AEB_Plate026_001014,DMSO,0.05
AEB_Plate026_001017,t-BHP_100,0.05
AEB_Plate026_002005,DMSO,0.05
AEB_Plate026_002007,DMSO,0.05
AEC_Plate031_014019,t-BHP_100,0.05
AEC_Plate032_001004,DMSO,0.05
AEC_Plate032_001009,DMSO,0.05
AEB_Plate025_015018,t-BHP_100,0.05
AEB_Plate025_015022,t-BHP_100,0.05
AEB_Plate025_016010,t-BHP_100,0.05
AEB_Plate025_016014,DMSO,0.05
AEB_Plate025_016018,t-BHP_100,0.05
AEB_Plate026_001003,DMSO,0.05
AEB_Plate026_001004,DMSO,0.05
AEB_Plate026_001012,DMSO,0.05
AEB_Plate025_014018,t-BHP_100,0.05
AEB_Plate025_014019,DMSO,0.05
AEB_Plate025_014020,t-BHP_100,0.05
AEB_Plate025_014021,DMSO,0.05
AEB_Plate025_014022,t-BHP_100,0.05
AEB_Plate025_015004,t-BHP_100,0.05
AEB_Plate025_015007,DMSO,0.05
AEB_Plate025_015014,DMSO,0.05
AEB_Plate025_006015,t-BHP_100,0.05
AEB_Plate025_006016,DMSO,0.05
AEB_Plate025_006017,t-BHP_100,0.05
AEB_Plate025_006018,t-BHP_100,0.05
AEB_Plate025_006021,t-BHP_100,0.05
AEB_Plate025_007013,DMSO,0.05
AEB_Plate025_007018,t-BHP_100,0.05
AEB_Plate025_009007,DMSO,0.05
AHA_Plate001_1_003015,DMSO,0.05
AHA_Plate001_1_003017,DMSO,0.05
AHA_Plate001_1_003018,DMSO,0.05
AHA_Plate001_1_004003,DMSO,0.05
AHA_Plate001_1_004004,DMSO,0.05
AHA_Plate001_1_004011,DMSO,0.05
AEB_Plate025_006011,DMSO,0.05
AEB_Plate025_006013,t-BHP_100,0.05
AHA_Plate001_1_002008,DMSO,0.05
AHA_Plate001_1_002009,DMSO,0.05
AHA_Plate001_1_002013,DMSO,0.05
AHA_Plate001_1_002016,DMSO,0.05
AHA_Plate001_1_003005,DMSO,0.05
AHA_Plate001_1_003008,DMSO,0.05
AHA_Plate001_1_003009,t-BHP_100,0.05
AHA_Plate001_1_003011,DMSO,0.05
AEC_Plate032_015012,t-BHP_100,0.05
AHA_Plate001_1_001008,DMSO,0.05
AHA_Plate001_1_001014,DMSO,0.05
AHA_Plate001_1_001016,DMSO,0.05
AHA_Plate001_1_001020,DMSO,0.05
AHA_Plate001_1_001021,DMSO,0.05
AHA_Plate001_1_001022,DMSO,0.05
AHA_Plate001_1_002007,DMSO,0.05
AHA_Plate001_1_006012,DMSO,0.05
AHA_Plate001_1_006017,DMSO,0.05
AHA_Plate001_1_006020,DMSO,0.05
AHA_Plate001_1_007004,DMSO,0.05
AHA_Plate001_1_007014,DMSO,0.05
AHA_Plate001_1_007021,DMSO,0.05
AHA_Plate001_1_007022,DMSO,0.05
AHA_Plate001_1_008007,DMSO,0.05
AHA_Plate001_1_004020,DMSO,0.05
AHA_Plate001_1_005012,DMSO,0.05
AHA_Plate001_1_005014,DMSO,0.05
AHA_Plate001_1_005015,DMSO,0.05
AHA_Plate001_1_005019,DMSO,0.05
AHA_Plate001_1_006003,DMSO,0.05
AHA_Plate001_1_006010,DMSO,0.05
AHA_Plate001_1_006011,DMSO,0.05
AEB_Plate025_012015,t-BHP_100,0.05
AEB_Plate025_012021,t-BHP_100,0.05
AEB_Plate025_012022,t-BHP_100,0.05
AEB_Plate025_013015,DMSO,0.05
AHA_Plate001_1_004013,DMSO,0.05
AHA_Plate001_1_004016,DMSO,0.05
AHA_Plate001_1_004017,DMSO,0.05
AHA_Plate001_1_004019,DMSO,0.05
AEB_Plate025_009008,DMSO,0.05
AEB_Plate025_009011,t-BHP_100,0.05
AEB_Plate025_009014,t-BHP_100,0.05
AEB_Plate025_010004,t-BHP_100,0.05
AEB_Plate025_010005,DMSO,0.05
AEB_Plate025_010008,t-BHP_100,0.05
AEB_Plate025_011011,DMSO,0.05
AEB_Plate025_012009,t-BHP_100,0.05
AHA_Plate001_1_010006,DMSO,0.05
AHA_Plate001_1_010010,DMSO,0.05
AHA_Plate001_1_011004,DMSO,0.05
AHA_Plate001_1_011010,DMSO,0.05
AHA_Plate001_1_011014,DMSO,0.05
AHA_Plate001_1_011016,DMSO,0.05
AHA_Plate001_1_011017,DMSO,0.05
AHA_Plate001_1_012005,DMSO,0.05
AEB_Plate025_004013,DMSO,0.05
AEB_Plate025_004018,t-BHP_100,0.05
AEB_Plate025_004021,t-BHP_100,0.05
AEB_Plate025_004022,t-BHP_100,0.05
AEB_Plate025_005007,t-BHP_100,0.05
AEB_Plate025_005008,t-BHP_100,0.05
AEB_Plate025_005011,t-BHP_100,0.05
AHA_Plate001_1_009020,DMSO,0.05
AEB_Plate025_002020,DMSO,0.05
AEB_Plate025_002021,t-BHP_100,0.05
AEB_Plate025_003007,t-BHP_100,0.05
AEB_Plate025_003014,DMSO,0.05
AEB_Plate025_003017,DMSO,0.05
AEB_Plate025_003022,DMSO,0.05
AEB_Plate025_004010,t-BHP_100,0.05
AEB_Plate025_004012,t-BHP_100,0.05
AHA_Plate001_1_008016,DMSO,0.05
AEB_Plate025_001013,t-BHP_100,0.05
AEB_Plate025_001022,DMSO,0.05
AEB_Plate025_002004,t-BHP_100,0.05
AEB_Plate025_002006,t-BHP_100,0.05
AEB_Plate025_002008,DMSO,0.05
AEB_Plate025_002010,t-BHP_100,0.05
AEB_Plate025_002013,DMSO,0.05
AHA_Plate001_2_001022,DMSO,0.05
AHA_Plate001_2_002008,DMSO,0.05
AHA_Plate001_2_002012,t-BHP_100,0.05
AHA_Plate001_2_002013,t-BHP_100,0.05
AHA_Plate001_2_002017,t-BHP_100,0.05
AHA_Plate001_2_002020,t-BHP_100,0.05
AHA_Plate001_2_003004,t-BHP_100,0.05
AHA_Plate001_2_003010,DMSO,0.05
AHA_Plate001_1_016018,DMSO,0.05
AHA_Plate001_2_001008,DMSO,0.05
AHA_Plate001_2_001012,DMSO,0.05
AHA_Plate001_2_001015,t-BHP_100,0.05
AHA_Plate001_2_001016,DMSO,0.05
AHA_Plate001_2_001018,DMSO,0.05
AHA_Plate001_2_001020,DMSO,0.05
AHA_Plate001_2_001021,DMSO,0.05
AHA_Plate001_1_014013,DMSO,0.05
AHA_Plate001_1_014014,DMSO,0.05
AHA_Plate001_1_016003,DMSO,0.05
AHA_Plate001_1_016008,DMSO,0.05
AHA_Plate001_1_016009,DMSO,0.05
AHA_Plate001_1_016010,DMSO,0.05
AHA_Plate001_1_016016,DMSO,0.05
AHA_Plate001_1_016017,DMSO,0.05
AHA_Plate001_1_012007,DMSO,0.05
AHA_Plate001_1_012012,DMSO,0.05
AHA_Plate001_1_012017,DMSO,0.05
AHA_Plate001_1_013004,DMSO,0.05
AHA_Plate001_1_013020,DMSO,0.05
AHA_Plate001_1_013021,DMSO,0.05
AHA_Plate001_1_014008,DMSO,0.05
AHA_Plate001_1_014009,DMSO,0.05
AEB_Plate024_011015,DMSO,0.05
AEB_Plate024_012004,DMSO,0.05
AEB_Plate024_013009,t-BHP_100,0.05
AEB_Plate024_014004,DMSO,0.05
AEB_Plate024_014008,t-BHP_100,0.05
AEB_Plate024_014022,DMSO,0.05
AEB_Plate024_015004,DMSO,0.05
AEB_Plate024_015007,t-BHP_100,0.05
AHA_Plate001_2_007012,DMSO,0.05
AHA_Plate001_2_007019,DMSO,0.05
AEB_Plate024_007022,DMSO,0.05
AEB_Plate024_008020,t-BHP_100,0.05
AEB_Plate024_009003,t-BHP_100,0.05
AEB_Plate024_010019,DMSO,0.05
AEB_Plate024_010021,DMSO,0.05
AEB_Plate024_010022,t-BHP_100,0.05
AHA_Plate001_2_004020,DMSO,0.05
AHA_Plate001_2_004022,DMSO,0.05
AHA_Plate001_2_005003,DMSO,0.05
AHA_Plate001_2_005006,DMSO,0.05
AHA_Plate001_2_005013,DMSO,0.05
AHA_Plate001_2_006009,DMSO,0.05
AHA_Plate001_2_007004,DMSO,0.05
AHA_Plate001_2_007009,DMSO,0.05
AHA_Plate001_2_003021,t-BHP_100,0.05
AHA_Plate001_2_004003,DMSO,0.05
AHA_Plate001_2_004004,DMSO,0.05
AHA_Plate001_2_004012,DMSO,0.05
AHA_Plate001_2_004013,DMSO,0.05
AHA_Plate001_2_004014,DMSO,0.05
AHA_Plate001_2_004015,DMSO,0.05
AHA_Plate001_2_004016,DMSO,0.05
AHA_Plate001_2_011015,DMSO,0.05
AHA_Plate001_2_011016,DMSO,0.05
AHA_Plate001_2_011018,t-BHP_100,0.05
AHA_Plate001_2_011019,CAM_25,0.05
AHA_Plate001_2_012005,DMSO,0.05
AHA_Plate001_2_012007,DMSO,0.05
AHA_Plate001_2_012017,DMSO,0.05
AHA_Plate001_2_013004,DMSO,0.05
AHA_Plate001_2_008016,t-BHP_100,0.05
AHA_Plate001_2_009004,DMSO,0.05
AHA_Plate001_2_009013,DMSO,0.05
AHA_Plate001_2_009020,DMSO,0.05
AHA_Plate001_2_009021,t-BHP_100,0.05
AHA_Plate001_2_010021,DMSO,0.05
AHA_Plate001_2_011008,DMSO,0.05
AHA_Plate001_2_011012,DMSO,0.05
AEB_Plate024_016019,DMSO,0.05
AEB_Plate025_001003,t-BHP_100,0.05
AEB_Plate025_001004,DMSO,0.05
AEB_Plate025_001006,DMSO,0.05
AEB_Plate025_001007,DMSO,0.05
AEB_Plate025_001008,DMSO,0.05
AEB_Plate025_001009,DMSO,0.05
AEB_Plate025_001010,t-BHP_100,0.05
AEB_Plate024_015011,DMSO,0.05
AEB_Plate024_015012,DMSO,0.05
AEB_Plate024_015016,DMSO,0.05
AEB_Plate024_016005,t-BHP_100,0.05
AEB_Plate024_016006,DMSO,0.05
AEB_Plate024_016009,t-BHP_100,0.05
AEB_Plate024_016012,t-BHP_100,0.05
AEB_Plate024_016014,t-BHP_100,0.05
AEB_Plate023_016003,DMSO,0.05
AEB_Plate023_016007,t-BHP_100,0.05
AEB_Plate023_016015,DMSO,0.05
AEB_Plate023_016020,t-BHP_100,0.05
AEB_Plate023_016021,t-BHP_100,0.05
AEB_Plate023_016022,DMSO,0.05
AEB_Plate024_001003,DMSO,0.05
AEB_Plate024_001010,DMSO,0.05
AHA_Plate002_001012,DMSO,0.05
AHA_Plate002_002006,DMSO,0.05
AHA_Plate002_003009,DMSO,0.05
AHA_Plate002_003019,DMSO,0.05
AHA_Plate002_004003,t-BHP_100,0.05
AHA_Plate002_005013,DMSO,0.05
AEB_Plate023_015020,DMSO,0.05
AEB_Plate023_015022,DMSO,0.05
AHA_Plate001_2_015016,DMSO,0.05
AHA_Plate001_2_016003,t-BHP_100,0.05
AHA_Plate001_2_016008,DMSO,0.05
AHA_Plate001_2_016011,DMSO,0.05
AHA_Plate001_2_016012,DMSO,0.05
AHA_Plate001_2_016014,t-BHP_100,0.05
AHA_Plate002_001004,DMSO,0.05
AHA_Plate002_001006,DMSO,0.05
AHA_Plate001_2_013006,DMSO,0.05
AHA_Plate001_2_013015,DMSO,0.05
AHA_Plate001_2_013016,DMSO,0.05
AHA_Plate001_2_013018,DMSO,0.05
AHA_Plate001_2_013022,t-BHP_100,0.05
AHA_Plate001_2_014003,t-BHP_100,0.05
AHA_Plate001_2_014008,DMSO,0.05
AHA_Plate001_2_015009,DMSO,0.05
AHA_Plate002_011004,DMSO,0.05
AHA_Plate002_011012,DMSO,0.05
AHA_Plate002_011022,DMSO,0.05
AHA_Plate002_012008,DMSO,0.05
AHA_Plate002_012011,DMSO,0.05
AHA_Plate002_013005,t-BHP_100,0.05
AHA_Plate002_013019,DMSO,0.05
AHA_Plate002_013022,DMSO,0.05
AEB_Plate024_007021,DMSO,0.05
AHA_Plate002_005022,DMSO,0.05
AHA_Plate002_007014,DMSO,0.05
AHA_Plate002_007017,DMSO,0.05
AHA_Plate002_008008,DMSO,0.05
AHA_Plate002_008013,t-BHP_100,0.05
AHA_Plate002_008022,DMSO,0.05
AHA_Plate002_009014,DMSO,0.05
AEB_Plate024_003006,DMSO,0.05
AEB_Plate024_004007,t-BHP_100,0.05
AEB_Plate024_004022,t-BHP_100,0.05
AEB_Plate024_005003,DMSO,0.05
AEB_Plate024_005018,DMSO,0.05
AEB_Plate024_005022,t-BHP_100,0.05
AEB_Plate024_006022,t-BHP_100,0.05
AEB_Plate024_007003,DMSO,0.05
AEB_Plate024_001013,DMSO,0.05
AEB_Plate024_001014,t-BHP_100,0.05
AEB_Plate024_001015,DMSO,0.05
AEB_Plate024_001020,t-BHP_100,0.05
AEB_Plate024_002006,t-BHP_100,0.05
AEB_Plate024_002009,DMSO,0.05
AEB_Plate024_002015,DMSO,0.05
AEB_Plate024_002022,t-BHP_100,0.05
AHA_Plate003_009016,DMSO,0.05
AHA_Plate003_009020,DMSO,0.05
AHA_Plate003_009021,DMSO,0.05
AHA_Plate003_010004,DMSO,0.05
AHA_Plate003_010013,DMSO,0.05
AHA_Plate003_011004,t-BHP_100,0.05
AHA_Plate003_011008,DMSO,0.05
AHA_Plate003_012017,DMSO,0.05
AHA_Plate003_003022,DMSO,0.05
AHA_Plate003_004022,DMSO,0.05
AHA_Plate003_005018,DMSO,0.05
AHA_Plate003_006015,DMSO,0.05
AHA_Plate003_006020,DMSO,0.05
AHA_Plate003_007016,DMSO,0.05
AHA_Plate003_009009,DMSO,0.05
AHA_Plate003_009012,DMSO,0.05
AHA_Plate003_001018,DMSO,0.05
AHA_Plate003_002005,DMSO,0.05
AHA_Plate003_002013,DMSO,0.05
AHA_Plate003_002016,DMSO,0.05
AHA_Plate003_002020,CX-5461_10,0.05
AHA_Plate003_003009,DMSO,0.05
AHA_Plate003_003014,DMSO,0.05
AHA_Plate003_003016,DMSO,0.05
AHA_Plate002_014008,DMSO,0.05
AHA_Plate002_015003,DMSO,0.05
AHA_Plate002_015004,DMSO,0.05
AHA_Plate002_015010,DMSO,0.05
AHA_Plate003_001006,DMSO,0.05
AHA_Plate003_001009,DMSO,0.05
AHA_Plate003_001010,DMSO,0.05
AHA_Plate003_001017,DMSO,0.05
AEB_Plate023_002004,t-BHP_100,0.05
AEB_Plate023_002015,DMSO,0.05
AEB_Plate023_002017,DMSO,0.05
AEB_Plate023_003010,DMSO,0.05
AEB_Plate023_006006,DMSO,0.05
AEB_Plate023_006011,DMSO,0.05
AEB_Plate023_006018,t-BHP_100,0.05
AEB_Plate023_007003,DMSO,0.05
AEB_Plate022_016019,t-BHP_100,0.05
AEB_Plate022_016021,DMSO,0.05
AEB_Plate023_001007,DMSO,0.05
AEB_Plate023_001009,DMSO,0.05
AEB_Plate023_001012,DMSO,0.05
AEB_Plate023_001018,DMSO,0.05
AEB_Plate023_001020,DMSO,0.05
AEB_Plate023_001022,t-BHP_100,0.05
AHA_Plate004_001014,DMSO,0.05
AHA_Plate004_001016,DMSO,0.05
AHA_Plate004_001018,DMSO,0.05
AHA_Plate004_001019,DMSO,0.05
AHA_Plate004_001021,DMSO,0.05
AHA_Plate004_002003,t-BHP_100,0.05
AHA_Plate004_003006,DMSO,0.05
AHA_Plate004_003007,DMSO,0.05
AHA_Plate003_012018,DMSO,0.05
AHA_Plate003_013016,DMSO,0.05
AHA_Plate003_014017,t-BHP_100,0.05
AHA_Plate003_014019,t-BHP_100,0.05
AHA_Plate003_015007,DMSO,0.05
AHA_Plate003_015011,DMSO,0.05
AHA_Plate004_001008,DMSO,0.05
AHA_Plate004_001009,t-BHP_100,0.05
AHA_Plate004_007019,DMSO,0.05
AHA_Plate004_008009,t-BHP_100,0.05
AHA_Plate004_008019,DMSO,0.05
AHA_Plate004_009010,DMSO,0.05
AHA_Plate004_010004,DMSO,0.05
AHA_Plate004_010007,t-BHP_100,0.05
AHA_Plate004_011017,DMSO,0.05
AHA_Plate004_011020,DMSO,0.05
AHA_Plate004_004019,DMSO,0.05
AHA_Plate004_005004,t-BHP_100,0.05
AHA_Plate004_005009,DMSO,0.05
AHA_Plate004_005012,DMSO,0.05
AHA_Plate004_005020,t-BHP_100,0.05
AHA_Plate004_005021,DMSO,0.05
AHA_Plate004_006005,DMSO,0.05
AHA_Plate004_007017,DMSO,0.05
AEB_Plate023_012018,DMSO,0.05
AEB_Plate023_013011,DMSO,0.05
AEB_Plate023_013015,DMSO,0.05
AEB_Plate023_014016,DMSO,0.05
AEB_Plate023_015010,DMSO,0.05
AEB_Plate023_015011,DMSO,0.05
AHA_Plate004_003014,DMSO,0.05
AHA_Plate004_004005,DMSO,0.05
AEB_Plate023_007021,DMSO,0.05
AEB_Plate023_008020,t-BHP_100,0.05
AEB_Plate023_009017,t-BHP_100,0.05
AEB_Plate023_009019,DMSO,0.05
AEB_Plate023_010013,DMSO,0.05
AEB_Plate023_011020,DMSO,0.05
AEB_Plate023_012007,DMSO,0.05
AEB_Plate023_012012,DMSO,0.05
AHA_Plate005_002004,DMSO,0.05
AHA_Plate005_003003,DMSO,0.05
AHA_Plate005_003006,DMSO,0.05
AHA_Plate005_003015,DMSO,0.05
AHA_Plate005_004019,DMSO,0.05
AHA_Plate005_005006,DMSO,0.05
AHA_Plate005_005009,t-BHP_100,0.05
AHA_Plate005_005013,DMSO,0.05
AHA_Plate004_016018,t-BHP_100,0.05
AHA_Plate004_016021,t-BHP_100,0.05
AHA_Plate005_001003,DMSO,0.05
AHA_Plate005_001007,DMSO,0.05
AHA_Plate005_001014,DMSO,0.05
AHA_Plate005_001019,DMSO,0.05
AHA_Plate005_001020,DMSO,0.05
AHA_Plate005_001022,DMSO,0.05
AHA_Plate004_015010,DMSO,0.05
AHA_Plate004_015012,t-BHP_100,0.05
AHA_Plate004_015020,DMSO,0.05
AHA_Plate004_015022,DMSO,0.05
AHA_Plate004_016003,CAM_25,0.05
AHA_Plate004_016006,DMSO,0.05
AHA_Plate004_016007,DMSO,0.05
AHA_Plate004_016013,DMSO,0.05
AHA_Plate004_013003,DMSO,0.05
AHA_Plate004_013007,DMSO,0.05
AHA_Plate004_013008,DMSO,0.05
AHA_Plate004_013011,DMSO,0.05
AHA_Plate004_013019,DMSO,0.05
AHA_Plate004_014005,DMSO,0.05
AHA_Plate004_015004,DMSO,0.05
AHA_Plate004_015005,DMSO,0.05
AEB_Plate022_014011,t-BHP_100,0.05
AEB_Plate022_014013,DMSO,0.05
AEB_Plate022_014014,t-BHP_100,0.05
AEB_Plate022_014015,t-BHP_100,0.05
AEB_Plate022_014020,DMSO,0.05
AEB_Plate022_015006,t-BHP_100,0.05
AEB_Plate022_015007,t-BHP_100,0.05
AEB_Plate022_015010,DMSO,0.05
AHA_Plate005_014012,t-BHP_100,0.05
AHA_Plate005_014019,t-BHP_100,0.05
AHA_Plate005_015007,DMSO,0.05
AHA_Plate005_015008,DMSO,0.05
AEB_Plate022_013012,DMSO,0.05
AEB_Plate022_013013,DMSO,0.05
AEB_Plate022_013016,t-BHP_100,0.05
AEB_Plate022_014003,t-BHP_100,0.05
AHA_Plate005_011006,DMSO,0.05
AHA_Plate005_011017,t-BHP_100,0.05
AHA_Plate005_012004,DMSO,0.05
AHA_Plate005_012006,t-BHP_100,0.05
AHA_Plate005_013004,DMSO,0.05
AHA_Plate005_013008,t-BHP_100,0.05
AHA_Plate005_013011,DMSO,0.05
AHA_Plate005_013013,DMSO,0.05
AHA_Plate005_005018,DMSO,0.05
AHA_Plate005_005022,DMSO,0.05
AHA_Plate005_006014,DMSO,0.05
AHA_Plate005_008020,DMSO,0.05
AHA_Plate005_009003,DMSO,0.05
AHA_Plate005_009006,DMSO,0.05
AHA_Plate005_009017,t-BHP_100,0.05
AHA_Plate005_009021,DMSO,0.05
AHA_Plate006_001006,DMSO,0.05
AHA_Plate006_001008,DMSO,0.05
AHA_Plate006_001015,t-BHP_100,0.05
AHA_Plate006_001016,DMSO,0.05
AHA_Plate006_001022,DMSO,0.05
AHA_Plate006_002008,DMSO,0.05
AHA_Plate006_002012,t-BHP_100,0.05
AHA_Plate006_002016,DMSO,0.05
AHA_Plate005_016009,DMSO,0.05
AHA_Plate005_016011,DMSO,0.05
AHA_Plate005_016012,DMSO,0.05
AHA_Plate005_016013,t-BHP_100,0.05
AHA_Plate005_016016,DMSO,0.05
AHA_Plate005_016022,DMSO,0.05
AHA_Plate006_001004,t-BHP_100,0.05
AHA_Plate006_001005,t-BHP_100,0.05
AEB_Plate022_016012,DMSO,0.05
AEB_Plate022_016013,DMSO,0.05
AEB_Plate022_016016,t-BHP_100,0.05
AEB_Plate022_016018,DMSO,0.05
AHA_Plate005_015009,DMSO,0.05
AHA_Plate005_015019,DMSO,0.05
AHA_Plate005_016003,t-BHP_100,0.05
AHA_Plate005_016005,DMSO,0.05
AEB_Plate022_015011,t-BHP_100,0.05
AEB_Plate022_015014,DMSO,0.05
AEB_Plate022_015016,DMSO,0.05
AEB_Plate022_015017,DMSO,0.05
AEB_Plate022_015021,DMSO,0.05
AEB_Plate022_016004,DMSO,0.05
AEB_Plate022_016008,t-BHP_100,0.05
AEB_Plate022_016011,DMSO,0.05
AEB_Plate022_008020,t-BHP_100,0.05
AEB_Plate022_009005,DMSO,0.05
AEB_Plate022_009020,DMSO,0.05
AEB_Plate022_009021,DMSO,0.05
AEB_Plate022_010009,DMSO,0.05
AEB_Plate022_010022,t-BHP_100,0.05
AEB_Plate022_011005,DMSO,0.05
AEB_Plate022_011006,DMSO,0.05
AHA_Plate006_008010,DMSO,0.05
AHA_Plate006_008022,DMSO,0.05
AEB_Plate022_007008,DMSO,0.05
AEB_Plate022_007020,DMSO,0.05
AEB_Plate022_008004,t-BHP_100,0.05
AEB_Plate022_008008,t-BHP_100,0.05
AEB_Plate022_008018,t-BHP_100,0.05
AEB_Plate022_008019,DMSO,0.05
AHA_Plate006_006010,DMSO,0.05
AHA_Plate006_006019,DMSO,0.05
AHA_Plate006_006022,DMSO,0.05
AHA_Plate006_007012,DMSO,0.05
AHA_Plate006_007019,DMSO,0.05
AHA_Plate006_007021,DMSO,0.05
AHA_Plate006_008004,DMSO,0.05
AHA_Plate006_008006,DMSO,0.05
AHA_Plate006_003007,DMSO,0.05
AHA_Plate006_004005,t-BHP_100,0.05
AHA_Plate006_004011,DMSO,0.05
AHA_Plate006_004018,DMSO,0.05
AHA_Plate006_005009,DMSO,0.05
AHA_Plate006_005014,DMSO,0.05
AHA_Plate006_005016,DMSO,0.05
AHA_Plate006_005022,DMSO,0.05
AHA_Plate006_013017,DMSO,0.05
AHA_Plate006_014014,DMSO,0.05
AHA_Plate006_016006,DMSO,0.05
AHA_Plate006_016011,DMSO,0.05
AHA_Plate006_016014,t-BHP_100,0.05
AHA_Plate006_016015,DMSO,0.05
AHA_Plate006_016020,DMSO,0.05
AHA_Plate007_1_001009,DMSO,0.05
AHA_Plate006_011016,DMSO,0.05
AHA_Plate006_011017,DMSO,0.05
AHA_Plate006_011018,DMSO,0.05
AHA_Plate006_012005,DMSO,0.05
AHA_Plate006_012008,t-BHP_100,0.05
AHA_Plate006_012012,t-BHP_100,0.05
AHA_Plate006_012020,DMSO,0.05
AHA_Plate006_013005,DMSO,0.05
AEB_Plate022_012020,DMSO,0.05
AEB_Plate022_012021,t-BHP_100,0.05
AEB_Plate022_012022,DMSO,0.05
AEB_Plate022_013005,DMSO,0.05
AHA_Plate006_009008,DMSO,0.05
AHA_Plate006_009021,DMSO,0.05
AHA_Plate006_010004,DMSO,0.05
AHA_Plate006_011014,DMSO,0.05
AEB_Plate022_011008,t-BHP_100,0.05
AEB_Plate022_011022,DMSO,0.05
AEB_Plate022_012004,t-BHP_100,0.05
AEB_Plate022_012005,t-BHP_100,0.05
AEB_Plate022_012008,DMSO,0.05
AEB_Plate022_012012,t-BHP_100,0.05
AEB_Plate022_012018,DMSO,0.05
AEB_Plate022_012019,DMSO,0.05
AEB_Plate022_001022,t-BHP_100,0.05
AEB_Plate022_002003,t-BHP_100,0.05
AEB_Plate022_002007,DMSO,0.05
AEB_Plate022_002009,DMSO,0.05
AEB_Plate022_002016,DMSO,0.05
AEB_Plate022_003012,DMSO,0.05
AEB_Plate022_003015,DMSO,0.05
AEB_Plate022_003017,DMSO,0.05
